timestamp,cps,cps_err,usv_hr
1776899256.0666938,3.5,1.3228756555322954,0.043869
1776899258.097132,9.5,2.179449471770337,0.119073
1776899260.1080165,6.5,1.8027756377319946,0.081471
1776899262.1319375,11.5,2.3979157616563596,0.144141
1776899264.118519,5.0,1.5811388300841898,0.06267
1776899266.1824694,8.0,2.0,0.100272
1776899268.1539483,7.5,1.9364916731037085,0.094005
1776899270.1989143,4.0,1.4142135623730951,0.050136
1776899272.2185922,6.5,1.8027756377319946,0.081471
1776899274.2308834,6.5,1.8027756377319946,0.081471
1776899276.2744114,5.0,1.5811388300841898,0.06267
1776899278.2510707,6.5,1.8027756377319946,0.081471
1776899280.3133976,3.0,1.224744871391589,0.037602
1776899282.297679,5.5,1.6583123951777,0.068937
1776899284.3093617,3.0,1.224744871391589,0.037602
1776899286.346097,7.0,1.8708286933869707,0.087738
1776899288.352562,7.5,1.9364916731037085,0.094005
1776899290.3681889,6.5,1.8027756377319946,0.081471
1776899292.3930588,3.0,1.224744871391589,0.037602
1776899294.4149513,5.0,1.5811388300841898,0.06267
1776899296.4304867,6.0,1.7320508075688772,0.075204
1776899298.47031,7.0,1.8708286933869707,0.087738
1776899300.4830585,4.5,1.5,0.056403
1776899302.5024083,5.5,1.6583123951777,0.068937
1776899304.5264935,5.5,1.6583123951777,0.068937
1776899306.5631137,9.0,2.1213203435596424,0.112806
1776899308.5808406,7.5,1.9364916731037085,0.094005
1776899310.571933,10.0,2.23606797749979,0.12534
1776899312.5970914,10.0,2.23606797749979,0.12534
1776899314.611012,10.5,2.29128784747792,0.131607
1776899316.6478689,10.0,2.23606797749979,0.12534
1776899318.6865406,12.5,2.5,0.156675
1776899320.7018814,12.0,2.449489742783178,0.150408
1776899322.7011328,8.5,2.0615528128088303,0.106539
1776899324.725224,8.5,2.0615528128088303,0.106539
1776899326.7453105,7.0,1.8708286933869707,0.087738
1776899328.733739,10.0,2.23606797749979,0.12534
1776899330.7561533,8.5,2.0615528128088303,0.106539
1776899332.844863,5.0,1.5811388300841898,0.06267
1776899334.8231685,8.0,2.0,0.100272
1776899336.8351953,7.5,1.9364916731037085,0.094005
1776899338.876142,9.5,2.179449471770337,0.119073
1776899340.8903077,14.0,2.6457513110645907,0.175476
1776899342.8886132,9.5,2.179449471770337,0.119073
1776899344.92057,9.5,2.179449471770337,0.119073
1776899346.9400697,11.5,2.3979157616563596,0.144141
1776899348.9782188,8.5,2.0615528128088303,0.106539
1776899350.9919105,10.5,2.29128784747792,0.131607
1776899353.02241,8.5,2.0615528128088303,0.106539
1776899354.9923496,10.5,2.29128784747792,0.131607
1776899357.065362,9.5,2.179449471770337,0.119073
1776899359.0366108,9.0,2.1213203435596424,0.112806
1776899361.06936,10.0,2.23606797749979,0.12534
1776899363.1065438,8.0,2.0,0.100272
1776899365.1238055,6.5,1.8027756377319946,0.081471
1776899367.1605425,11.0,2.345207879911715,0.137874
1776899369.1493628,11.0,2.345207879911715,0.137874
1776899371.1872542,4.5,1.5,0.056403
1776899373.1697466,12.0,2.449489742783178,0.150408
1776899375.188247,6.5,1.8027756377319946,0.081471
1776899377.2471159,9.0,2.1213203435596424,0.112806
1776899379.2624443,10.0,2.23606797749979,0.12534
1776899381.2745156,6.5,1.8027756377319946,0.081471
1776899383.3052754,6.0,1.7320508075688772,0.075204
1776899385.32212,7.5,1.9364916731037085,0.094005
1776899387.3652859,7.5,1.9364916731037085,0.094005
1776899389.349566,6.5,1.8027756377319946,0.081471
1776899391.375187,7.0,1.8708286933869707,0.087738
1776899393.4164975,8.0,2.0,0.100272
1776899395.3881114,5.5,1.6583123951777,0.068937
1776899397.4548028,6.0,1.7320508075688772,0.075204
1776899399.434397,4.5,1.5,0.056403
1776899401.4607108,6.0,1.7320508075688772,0.075204
1776899403.4784677,11.5,2.3979157616563596,0.144141
1776899405.5258324,10.5,2.29128784747792,0.131607
1776899407.5293965,9.0,2.1213203435596424,0.112806
1776899409.5435815,4.0,1.4142135623730951,0.050136
1776899411.5696778,6.5,1.8027756377319946,0.081471
1776899413.590517,4.0,1.4142135623730951,0.050136
1776899415.6181624,5.0,1.5811388300841898,0.06267
1776899417.6397252,6.5,1.8027756377319946,0.081471
1776899419.6594245,7.5,1.9364916731037085,0.094005
1776899421.6953723,6.5,1.8027756377319946,0.081471
1776899423.6723812,7.0,1.8708286933869707,0.087738
1776899425.6972466,5.0,1.5811388300841898,0.06267
