timestamp,latitude,longitude,accuracy
1776899387.6763852,37.87591579533386,-122.25878580172481,17.890993511943854
1776899393.5699317,37.87589262015531,-122.25869771125092,19.96603845225335
1776899399.5984018,37.87590317006144,-122.25873613592611,19.96752254649464
1776899405.8153157,37.875938813754345,-122.25884991616614,19.969264492956174
1776899407.7183034,37.87593891142703,-122.2588502076697,115.08798188765199
1776899407.7232118,37.87593891142703,-122.2588502076697,115.09067882316076
1776899411.6038475,37.87595043422416,-122.2588176654308,19.938783479774784
1776899417.5184464,37.87598030917295,-122.25901262632466,19.96623173527217
1776899417.7527146,37.875980367037904,-122.25901300181157,24.339673297110735
1776899417.761884,37.875980367037904,-122.25901300181157,24.370140553666616
1776899423.467712,37.87597817354167,-122.25902410334956,19.96383381253489
