time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1771457749.5197487,57,14,6,1,0,0,17.133125,335836,40.092774170839405,1002.8488047946639,86.95919115608073
1771457750.5316675,57,14,6,1,0,0,17.1110546875,337800,40.10239397026993,1002.841771104058,87.01824290837794
1771457751.5437858,48,11,3,1,0,0,17.0876171875,336488,40.135553461095036,1002.8307106151912,87.11110255439135
1771457752.5557866,48,11,3,1,0,0,17.0692578125,336815,40.133708592336056,1002.8224960774039,87.18006921725734
1771457753.5678873,48,11,3,1,0,0,17.0563671875,337143,40.31601672163857,1002.8448010955268,86.99280440035936
1771457754.5798862,156,37,7,1,0,0,17.045234375,338130,40.237875021949485,1002.8429249405731,87.00855578483991
1771457755.5920353,156,37,7,1,0,0,17.03390625,334862,40.32560456608706,1002.8317184942442,87.10264075193122
1771457756.604156,156,37,7,1,0,0,17.024921875,334862,40.38397210724078,1002.8351367584454,87.07394224424912
1771457757.6162484,147,37,8,1,0,0,17.01671875,332613,40.41871832473612,1002.8362198831358,87.06484873832623
1771457758.6283062,147,37,8,1,0,0,17.0079296875,334217,40.4830696942572,1002.8291405445477,87.12428433589724
1771457759.6396391,147,37,8,1,0,0,16.99875,336162,40.565210488041586,1002.8322401417681,87.09826118321102
1771457760.6517715,153,39,10,1,0,0,16.99015625,334539,40.605890428877665,1002.832687233561,87.09450755959084
1771457761.663823,153,39,10,1,0,0,16.983125,334539,40.67049218727342,1002.839278963414,87.03916589834031
1771457762.6759129,153,39,10,1,0,0,16.9753125,335511,40.740981177923636,1002.8427978433779,87.00962283871449
1771457763.6879983,144,36,9,0,0,0,16.96828125,333573,40.79374843530725,1002.8421797580122,87.01481202152607
1771457764.7001433,144,36,9,0,0,0,16.96203125,331975,40.86444885002978,1002.8374249132585,87.05473176977284
1771457765.712157,144,36,9,0,0,0,16.9559765625,332613,40.905459342038625,1002.8383942582898,87.04659352956443
1771457766.7243435,150,36,9,0,0,0,16.9512890625,334539,40.976367003950486,1002.839784095068,87.03492501689689
1771457767.7364688,150,36,9,0,0,0,16.9471875,332932,40.987849096096646,1002.8295109902411,87.12117419777992
1771457768.7485745,150,36,9,0,0,0,16.94640625,333895,41.04728554016073,1002.8877138085464,86.63253436024299
1771457769.7606156,150,36,8,0,0,0,16.945234375,330393,41.088840310878,1002.8731928935292,86.75444207260325
1771457770.7724328,150,36,8,0,0,0,16.9446484375,331341,41.130465781477085,1002.856020309178,86.89861323922152
1771457771.784576,150,36,8,0,0,0,16.942109375,333252,41.20169169161633,1002.850089780924,86.94840301657587
1771457772.7954278,150,38,8,0,0,0,16.9426953125,331658,41.237506686252225,1002.8528446723212,86.9252742834693
1771457773.8061917,150,38,8,0,0,0,16.9430859375,331341,41.20775036520661,1002.8390621725611,87.04098598734852
1771457774.81689,150,38,8,0,0,0,16.943671875,332613,41.213769249151554,1002.8346082363428,87.07837951914509
1771457775.8276567,147,37,8,0,0,0,16.94171875,333895,41.213569067492735,1002.8260260666387,87.15043248732778
1771457776.8383713,147,37,8,0,0,0,16.9407421875,331658,41.21346897840405,1002.8226360935541,87.17889368208286
1771457777.8504272,147,37,8,0,0,0,16.9387890625,331024,41.23114647757534,1002.8176583564273,87.22068540752544
1771457778.8625424,153,39,9,0,0,0,16.936640625,330393,41.21304861690429,1002.8141652638703,87.25001256172499
1771457779.8728821,153,39,9,0,0,0,16.93546875,331024,41.24272556073464,1002.8068534013172,87.31140144636186
1771457780.8849,153,39,9,0,0,0,16.9391796875,331341,41.23118652592862,1002.8038759389818,87.33639970772091
1771457781.8969467,150,38,9,0,0,0,16.939765625,331024,41.21336889047587,1002.8048285878367,87.32840142534451
1771457782.9090745,150,38,9,0,0,0,16.9395703125,331024,41.21334887302949,1002.8045110381911,87.33106751901555
1771457783.921058,150,38,9,0,0,0,16.939765625,331024,41.201451533784514,1002.8048285878367,87.32840142534451
1771457784.9331543,54,16,6,0,0,0,16.94015625,331975,41.21340892550789,1002.807265880396,87.3079383477422
1771457785.9451027,54,16,6,0,0,0,16.940546875,330078,41.21344896072558,1002.8042965924686,87.33286796979078
1771457786.9572814,54,16,6,0,0,0,16.935078125,331341,41.22480662340728,1002.8026139398422,87.34699525344497
1771457787.9693353,69,21,6,0,0,0,16.9321484375,333252,41.21258824446522,1002.8014550234267,87.35672534238424
1771457788.980997,69,21,6,0,0,0,16.9315625,332294,41.23636520237606,1002.8023045382334,87.34959294219765
1771457789.9931026,69,21,6,0,0,0,16.9305859375,331658,41.23030550506575,1002.8007167791205,87.36292353594094
1771457791.0088036,72,21,4,1,0,0,16.9309765625,330708,41.23630512845732,1002.8085605524994,87.29706852593853
1771457792.020592,72,21,4,1,0,0,16.9284375,333573,41.22412593793098,1002.8080366728977,87.30146691849669
1771457793.032355,72,21,4,1,0,0,16.9221875,333573,41.235404069839205,1002.8068856460928,87.31113072510344
1771457794.0441256,81,22,4,1,0,0,16.91828125,334539,41.23500362953402,1002.7987323844651,87.37958424783591
1771457795.0562296,81,22,4,1,0,0,16.915546875,334862,41.210887081148954,1002.8014951037044,87.35638883421326
1771457796.0680182,81,22,4,1,0,0,16.9110546875,336488,41.222344397769746,1002.8068060684449,87.31179884454306
1771457797.079985,111,32,8,2,1,0,16.9075390625,335511,41.22198413099883,1002.8082983854142,87.29926963022089
1771457798.09203,111,32,8,2,1,0,16.903046875,334539,41.245361260198635,1002.8082028102716,87.30007206080131
1771457799.1040924,111,32,8,2,1,0,16.898359375,335186,41.2329616730083,1002.8041854290849,87.33380127927849
