time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1772058861.2465124,216,58,6,0,0,0,24.6493359375,197475,51.02156337163247,1007.9544546640077,44.18261712979359
1772058862.2585502,216,58,6,0,0,0,24.6485546875,198153,51.015013702168005,1007.9587409064677,44.14677956170999
1772058863.2697523,216,58,6,0,0,0,24.6485546875,196914,51.04080780465233,1007.9495513906787,44.22361388674507
1772058864.2818277,216,58,4,0,0,0,24.642890625,196914,51.046520874994286,1007.9443280670768,44.267286793563365
1772058865.2939026,216,58,4,0,0,0,24.6255078125,197813,51.070059781814194,1007.9464224195066,44.24977561094667
1772058866.3060813,216,58,4,0,0,0,24.6065625,197700,51.041801187928996,1007.9460602543327,44.25280372407287
1772058867.3182132,228,58,4,0,0,0,24.58859375,198039,51.03946736330636,1007.9417177499517,44.289112072626814
1772058868.330329,228,58,4,0,0,0,24.5723828125,199063,51.037362213590185,1007.9438114520075,44.2716062911667
1772058869.3423803,228,58,4,0,0,0,24.5622265625,198153,51.03604350151886,1007.9462295384351,44.251388316158746
1772058870.3544946,228,62,6,0,0,0,24.5555859375,196914,51.035181340398466,1007.9413078905089,44.292538977150954
1772058871.3665295,228,62,6,0,0,0,24.5493359375,199292,51.05371481376546,1007.9461880534508,44.25173517786508
1772058872.3786664,228,62,6,0,0,0,24.5438671875,199522,51.05300467983558,1007.9467827645522,44.24676271703539
1772058873.3906834,222,60,4,0,0,0,24.5372265625,198039,51.07148887440066,1007.9473734639665,44.241823800826566
1772058874.4023054,222,60,4,0,0,0,24.5309765625,199407,51.090025409189366,1007.9485777785916,44.2317543736478
1772058875.414385,222,60,4,0,0,0,24.526484375,198266,51.121693185547066,1007.9488690210002,44.229319260434224
1772058876.426515,198,56,8,0,0,0,24.5284375,199292,51.141300624705195,1007.9390752341008,44.311206617001005
1772058877.4386568,198,56,8,0,0,0,24.5380078125,199063,51.17480602377774,1007.9412507474328,44.29301676021846
1772058878.45062,198,56,8,0,0,0,24.5477734375,198266,51.22770702412079,1007.9363823542185,44.333722312242884
1772058879.4627054,186,48,8,0,0,0,24.556953125,197813,51.28700506658749,1007.9416185508228,44.2899414933148
1772058880.4747026,186,48,8,0,0,0,24.5645703125,198949,51.31382755644116,1007.93888634508,44.31278595345148
1772058881.4868472,186,48,8,0,0,0,24.5688671875,198493,51.333762673814434,1007.9419627081769,44.28706393577161
1772058882.4989789,192,50,10,0,0,0,24.5727734375,198266,51.37302831262297,1007.9407498660559,44.29720471634651
1772058883.509463,192,50,10,0,0,0,24.5753125,197926,51.39274091746994,1007.9318756193367,44.371404112773085
1772058884.5215518,192,50,10,0,0,0,24.5770703125,197700,51.399431287712076,1007.9309622273786,44.379041200242646
1772058885.5335577,210,56,10,0,0,0,24.5778515625,196914,51.43830343251794,1007.9321897816272,44.368777328414865
1772058886.5457492,210,56,10,0,0,0,24.578046875,198380,51.464180254646145,1007.9251458633076,44.4276733354938
1772058887.5578454,210,56,10,0,0,0,24.5805859375,198380,51.48390305256978,1007.9291353871125,44.39431586315042
1772058888.5700014,222,64,10,0,0,0,24.581953125,198607,51.516404675860876,1007.9257704549702,44.42245095099975
1772058889.5820684,222,64,10,0,0,0,24.5821484375,198607,51.52936096875952,1007.9279150532437,44.404519388683795
1772058890.5941691,222,64,10,0,0,0,24.5829296875,198266,51.54886102566717,1007.9291425955856,44.39425559128564
1772058891.6061938,240,68,10,0,0,0,24.579609375,197700,51.56135947511222,1007.9257632484725,44.42251120651491
1772058892.6182969,240,68,10,0,0,0,24.570234375,200793,51.553666022853335,1007.9202211391316,44.468850414952485
1772058893.630324,240,68,10,0,0,0,24.5587109375,199982,51.526295135348434,1007.9168159471284,44.49732233049903
1772058894.6423929,246,70,10,0,0,0,24.5520703125,201026,51.50603197819454,1007.9192450362393,44.47701192008053
1772058895.6545446,246,70,10,0,0,0,24.5575390625,199407,51.48735421426354,1007.9278381004113,44.40516281145572
1772058896.6659431,246,70,10,0,0,0,24.5628125,200098,51.468652591611644,1007.9195853561505,44.47416639689554
1772058897.6781137,216,62,10,0,0,0,24.5723828125,199522,51.450514062409454,1007.9144084815233,44.517451978796586
1772058898.6896656,216,62,10,0,0,0,24.5809765625,200098,51.432249397262524,1007.9187229011852,44.4813776591015
1772058899.7005038,216,62,10,0,0,0,24.5841015625,200445,51.40681055505627,1007.9162821600438,44.50178550462085
1772058900.7111735,210,60,8,0,0,0,24.5907421875,200677,51.38829458210304,1007.9156897048117,44.506739225186585
1772058901.7219503,210,60,8,0,0,0,24.5919140625,201494,51.36906639777401,1007.9212064564606,44.46061187149119
1772058902.7327225,210,60,8,0,0,0,24.5926953125,201728,51.34332992681581,1007.9205962318438,44.46571414780417
1772058903.7438805,210,62,10,0,0,0,24.5977734375,200098,51.31815742427656,1007.9120352767226,44.53729519882933
1772058904.7559533,210,62,10,0,0,0,24.6087109375,199752,51.313125714900444,1007.9181935366114,44.48580384833193
1772058905.7679467,210,62,10,0,0,0,24.6223828125,200677,51.29553487600269,1007.9212963334369,44.45986038257266
1772058906.7803385,216,64,6,0,0,0,24.63625,200910,51.3167181180996,1007.9210295536067,44.46209101058234
1772058907.79228,216,64,6,0,0,0,24.647578125,201026,51.318196136081866,1007.920448570424,44.4669487908757
1772058908.8043394,216,64,6,0,0,0,24.6555859375,200677,51.31924104451194,1007.9183263479915,44.4846933690472
1772058909.8163376,210,66,6,0,0,0,24.660078125,201026,51.31336848686588,1007.912518435132,44.53325533429558
1772058910.8284845,210,66,6,0,0,0,24.66671875,200561,51.307776395737775,1007.9100856587531,44.553596685119494
1772058911.840554,210,66,6,0,0,0,24.6786328125,200910,51.29641418412225,1007.9177753820361,44.48930017595399
1772058912.852477,204,64,8,0,0,0,24.686640625,200213,51.291000823439106,1007.9138139011649,44.52242347575679
1772058913.8645048,204,64,8,0,0,0,24.696015625,200793,51.28576594565826,1007.9119998799847,44.53759116399025
1772058914.87869,204,64,8,0,0,0,24.7067578125,201377,51.280709549641465,1007.9196854948485,44.473329105491004
1772058915.8908784,186,58,8,0,0,0,24.71984375,201143,51.28241699144543,1007.9255385109046,44.42439029949526
1772058916.9029915,186,58,8,0,0,0,24.736640625,200213,51.29752593830598,1007.9317062408591,44.37282032610027
1772058917.9150963,186,58,8,0,0,0,24.75578125,200445,51.3064837790921,1007.9213345950209,44.45954046576881
1772058918.9271936,156,46,8,0,0,0,24.7751171875,199292,51.30900878564259,1007.9167822823782,44.497603812788086
1772058919.9393938,156,46,8,0,0,0,24.7930859375,199982,51.35011771788224,1007.915595389641,44.50752782676172
1772058920.9515984,156,46,8,0,0,0,24.8098828125,198835,51.34585212126276,1007.9162429660963,44.502113218533516
1772058921.9637802,144,44,10,0,0,0,24.8286328125,197926,51.361226072401095,1007.9236339805705,44.440314618139226
1772058922.9759953,144,44,10,0,0,0,24.8505078125,199522,51.351163243072385,1007.9359323345878,44.337485019118816
1772058923.987468,144,44,10,0,0,0,24.872578125,199522,51.3669735784813,1007.9283122276908,44.40119850982285
1772058924.9995418,144,42,12,0,0,0,24.894453125,199522,51.37629815493874,1007.9203826615561,44.4674998754735
1772058926.0116267,144,42,12,0,0,0,24.915546875,199063,51.38552188127081,1007.9149007489302,44.513335958459486
1772058927.0238342,144,42,12,0,0,0,24.935859375,198493,51.388181039334555,1007.9081895349534,44.56945091110393
1772058928.035519,138,40,10,0,0,0,24.95734375,199292,51.37160387592041,1007.9125103076923,44.53332329078559
1772058929.0476792,138,40,10,0,0,0,24.9782421875,197588,51.38080358754513,1007.9122314540618,44.53565488801206
1772058930.0598078,138,40,10,0,0,0,24.999140625,199292,51.383540660106085,1007.9101117277501,44.55337871229838
1772058931.071993,132,36,12,0,0,0,25.0221875,199407,51.38009574232662,1007.9076857244321,44.573663470197005
1772058932.0840595,132,36,12,0,0,0,25.0458203125,198153,51.36380038719433,1007.9006601578516,44.63240718961783
1772058933.0955853,132,36,12,0,0,0,25.06828125,197813,51.37320693120472,1007.9101824306599,44.55278753834566
1772058934.107693,126,34,10,0,0,0,25.0895703125,198153,51.37599688692578,1007.9031497989969,44.61159021412197
1772058935.1202614,126,34,10,0,0,0,25.1094921875,198039,51.37214374143394,1007.8994856594202,44.64222769772319
1772058936.1323855,126,34,10,0,0,0,25.1278515625,197363,51.36808600863081,1007.8952055295123,44.678015861786534
1772058937.1445038,120,30,10,0,0,0,25.14484375,197588,51.357384998773945,1007.8942950426685,44.685628883165855
1772058938.156626,120,30,10,0,0,0,25.1606640625,197813,51.34653079725361,1007.8970614261201,44.662497828831974
1772058939.1687078,120,30,10,0,0,0,25.176484375,196579,51.34860472764932,1007.8943086217564,44.6855153417923
1772058940.1808007,126,32,10,0,0,0,25.1923046875,197926,51.34421482187514,1007.8989123419203,44.647021465820025
1772058941.1927774,126,32,10,0,0,0,25.2036328125,198153,51.30045632854252,1007.8946232757397,44.682884366877566
1772058942.204876,126,32,10,0,0,0,25.2096875,199522,51.23663420109214,1007.902289190393,44.61878613330968
1772058943.2169535,126,28,6,0,0,0,25.21828125,198835,51.14733411050187,1007.9010645842205,44.629025601517704
1772058944.2281597,126,28,6,0,0,0,25.234296875,199752,51.07840886515364,1007.898614160236,44.64951469923068
1772058945.240134,126,28,6,0,0,0,25.2524609375,198493,51.035600326323255,1007.8995351493435,44.641813890092656
1772058946.2519135,138,32,8,0,0,0,25.2688671875,198949,51.00547581381823,1007.8976953048632,44.65719767291481
1772058947.2640743,138,32,8,0,0,0,25.284296875,199178,50.975227803639044,1007.8980006067566,44.654644902304156
1772058948.2761874,138,32,8,0,0,0,25.297578125,198721,50.95115457358033,1007.8967721290901,44.66491677717606
1772058949.28836,132,32,8,0,0,0,25.3083203125,199407,50.95255592388884,1007.893397006901,44.693137800518144
1772058950.3003268,132,32,8,0,0,0,25.314375,198949,50.921092021336506,1007.8937021384204,44.690586445670164
1772058951.312435,132,32,8,0,0,0,25.3235546875,198949,50.857797327814495,1007.8915530998382,44.708555628504556
1772058952.3243937,138,32,8,2,0,0,25.3282421875,199982,50.81972349737703,1007.8841922943087,44.77010322784294
1772058953.3358886,138,32,8,2,0,0,25.338984375,199522,50.75022036246455,1007.8955342210403,44.67526751413131
1772058954.3479884,138,32,8,2,0,0,25.3520703125,199522,50.70037360968986,1007.8958356651659,44.67274699572447
1772058955.359963,132,30,6,2,0,0,25.3637890625,199867,50.69545442330103,1007.9013501548422,44.626637819658505
1772058956.3718464,132,30,6,2,0,0,25.374140625,199178,50.67103088574968,1007.8991984191747,44.644629443641826
1772058957.383887,132,30,6,2,0,0,25.3817578125,199522,50.65913740127012,1007.9019543000794,44.62158629679979
1772058958.3957798,144,36,6,2,0,0,25.389765625,199867,50.64085419042506,1007.9053230943559,44.59341837775266
1772058959.4065936,144,36,6,2,0,0,25.39640625,198721,50.63527608204823,1007.9028657690296,44.6139651104551
1772058960.4173634,144,36,6,2,0,0,25.403828125,199407,50.61691866111214,1007.8979542925797,44.65503215656174
1772058961.4281206,132,34,4,2,0,0,25.410859375,199637,50.624272452014694,1007.8961095058316,44.670457283569476
