time,temp,gas,humidity,pressure,alt,stndr10,stndr25,stndr100,enviro10,enviro25,enviro100,p03um,p05um,p10um,p25um,p50um,p100um
Wed Feb 18 16:48:27 2026,9.69640625,158918,43.04275567567324,1000.1251007482857,109.85132436637342,1,1,2,1,1,2,360,69,10,1,1,0
Wed Feb 18 16:48:28 2026,9.60578125,159524,43.229276955704,1000.1301459216141,109.80887415434903,1,1,2,1,1,2,360,69,10,1,1,0
Wed Feb 18 16:48:29 2026,9.5239453125,158617,43.43473540857761,1000.1403911957843,109.7226706999691,1,1,2,1,1,2,360,69,10,1,1,0
Wed Feb 18 16:48:30 2026,9.4458203125,159372,43.62294551939906,1000.1453176702179,109.68121973448878,1,1,2,1,1,2,387,76,10,1,1,0
Wed Feb 18 16:48:31 2026,9.36671875,159828,43.80528147988239,1000.1485146660317,109.65432055351374,1,1,2,1,1,2,387,76,10,1,1,0
Wed Feb 18 16:48:32 2026,9.294453125,160441,43.976579037314686,1000.1535245464655,109.61216809520094,1,1,2,1,1,2,387,76,10,1,1,0
Wed Feb 18 16:48:33 2026,9.22375,160287,44.136254098009175,1000.1545200154147,109.6037923740759,1,1,2,1,1,2,399,81,11,1,1,0
Wed Feb 18 16:48:34 2026,9.15109375,160903,44.28390540707205,1000.1470549576056,109.66660237551261,1,1,2,1,1,2,399,81,11,1,1,0
Wed Feb 18 16:48:35 2026,9.0716015625,160903,44.4429086896752,1000.1477897156914,109.66042020206584,1,1,2,1,1,2,399,81,11,1,1,0
Wed Feb 18 16:48:36 2026,8.9993359375,161680,44.59083487568326,1000.1527043030728,109.61906950078043,1,1,2,1,1,2,411,85,11,1,1,0
Wed Feb 18 16:48:37 2026,8.9321484375,161680,44.73342158239633,1000.1530263578845,109.61635977907618,1,1,2,1,1,2,411,85,11,1,1,0
Wed Feb 18 16:48:38 2026,8.8690625,161058,44.870553946771025,1000.1520916963262,109.62422388557266,0,0,1,0,0,1,411,85,11,1,1,0
Wed Feb 18 16:48:39 2026,8.8096875,161992,45.01417799940747,1000.1492230534365,109.64836026704648,0,1,1,0,1,1,423,96,17,0,0,0
Wed Feb 18 16:48:40 2026,8.7583203125,162149,45.15876351726809,1000.1485609441603,109.65393117480009,0,1,1,0,1,1,423,96,17,0,0,0
Wed Feb 18 16:48:41 2026,8.7055859375,163255,45.29730543850899,1000.1455036880766,109.67965459820746,0,1,1,0,1,1,423,96,17,0,0,0
Wed Feb 18 16:48:42 2026,8.6493359375,162149,45.417532607730365,1000.1463660564488,109.67239871715789,1,2,2,1,2,2,447,96,17,1,0,0
Wed Feb 18 16:48:43 2026,8.6016796875,162149,45.56282490269631,1000.1487857800225,109.6520394325806,1,2,2,1,2,2,447,96,17,1,0,0
Wed Feb 18 16:48:44 2026,8.5598828125,162938,45.7209058823163,1000.1530296846669,109.61633178802458,1,2,2,1,2,2,447,96,17,1,0,0
Wed Feb 18 16:48:45 2026,8.51359375,163415,45.87261157633393,1000.162843690643,109.53375852770974,1,3,3,1,3,3,420,106,19,2,0,0
Wed Feb 18 16:48:46 2026,8.464765625,164377,46.00606721775982,1000.1665425125898,109.50263748319358,1,3,3,1,3,3,420,106,19,2,0,0
Wed Feb 18 16:48:47 2026,8.4153515625,163415,46.1697448160069,1000.1591510013677,109.56482806628566,1,3,3,1,3,3,420,106,19,2,0,0
Wed Feb 18 16:48:48 2026,8.36828125,163734,46.30360127094083,1000.1608660963348,109.55039759355311,2,3,3,2,3,3,471,120,28,2,0,0
Wed Feb 18 16:48:49 2026,8.3251171875,163415,46.46216880149286,1000.157652484344,109.57743631107452,2,3,3,2,3,3,471,120,28,2,0,0
Wed Feb 18 16:48:50 2026,8.28703125,164055,46.63353297976498,1000.1549091449006,109.60051830085679,2,3,3,2,3,3,471,120,28,2,0,0
Wed Feb 18 16:48:51 2026,8.252265625,164377,46.76300188359101,1000.1512481494875,109.63132137117137,2,3,3,2,3,3,477,120,26,3,0,0
Wed Feb 18 16:48:52 2026,8.2175,163894,46.89862501634326,1000.1408793922769,109.71856304598509,2,3,3,2,3,3,477,120,26,3,0,0
Wed Feb 18 16:48:53 2026,8.183515625,161524,47.022297102243144,1000.1352205543762,109.76617624484128,2,3,3,2,3,3,477,120,26,3,0,0
Wed Feb 18 16:48:54 2026,8.1508984375,163415,47.127985844125014,1000.1319422330708,109.79375998759153,1,3,3,1,3,3,408,103,25,3,0,0
Wed Feb 18 16:48:55 2026,8.1165234375,165350,47.20924331547951,1000.1205668008724,109.8894732589456,1,3,3,1,3,3,408,103,25,3,0,0
Wed Feb 18 16:48:56 2026,8.085078125,164538,47.29693279539422,1000.1126228996436,109.95631403535572,1,3,3,1,3,3,408,103,25,3,0,0
Wed Feb 18 16:48:57 2026,8.053046875,163415,47.3845982896215,1000.1120297355005,109.9613049948028,2,3,3,2,3,3,426,111,31,3,0,0
Wed Feb 18 16:48:58 2026,8.0253125,164700,47.46669303463112,1000.1088771784874,109.98783105549857,2,3,3,2,3,3,426,111,31,3,0,0
Wed Feb 18 16:48:59 2026,7.997773437499999,165678,47.554930336554236,1000.1144380112117,109.94104146788615,2,3,3,2,3,3,426,111,31,3,0,0
Wed Feb 18 16:49:00 2026,7.975312499999999,164538,47.637679224070624,1000.1121039799458,109.96068029235244,1,3,3,1,3,3,402,105,32,3,0,0
Wed Feb 18 16:49:01 2026,7.952265625000001,166667,47.744767346245844,1000.108745629485,109.98893792888558,1,3,3,1,3,3,402,105,32,3,0,0
Wed Feb 18 16:49:02 2026,7.927460937499999,165025,47.84562820049278,1000.1039932551197,110.0289252113278,1,3,3,1,3,3,402,105,32,3,0,0
Wed Feb 18 16:49:03 2026,7.904023437499999,166833,47.93449724925832,1000.0965993049763,110.0911394654567,1,3,3,1,3,3,396,103,32,3,0,0
Wed Feb 18 16:49:04 2026,7.873164062500001,164377,48.040893413944744,1000.0946769247669,110.10731483851185,1,3,3,1,3,3,396,103,32,3,0,0
Wed Feb 18 16:49:05 2026,7.834101562500001,164377,48.1464408611359,1000.0935097850686,110.11713544712651,1,3,3,1,3,3,396,103,32,3,0,0
Wed Feb 18 16:49:06 2026,7.793085937500001,165187,48.2518294668904,1000.1023249212973,110.04296289102787,1,3,3,1,3,3,384,101,35,3,0,0
Wed Feb 18 16:49:07 2026,7.758906250000001,165350,48.35803457245945,1000.0996173127896,110.06574526695309,1,3,3,1,3,3,384,101,35,3,0,0
Wed Feb 18 16:49:08 2026,7.729609375000001,165187,48.47095847215925,1000.0987279207525,110.07322880572279,1,3,3,1,3,3,384,101,35,3,0,0
Wed Feb 18 16:49:09 2026,7.69171875,165514,48.59523454032179,1000.1012557647467,110.05195898858908,1,3,3,1,3,3,345,90,31,4,0,0
Wed Feb 18 16:49:10 2026,7.642304687499999,166336,48.68768465324531,1000.1004087995622,110.05908552898329,1,3,3,1,3,3,345,90,31,4,0,0
Wed Feb 18 16:49:11 2026,7.5848828125,166833,48.81604773007495,1000.092271830708,110.12755191835758,1,3,3,1,3,3,345,90,31,4,0,0
Wed Feb 18 16:49:12 2026,7.51984375,166999,48.912984993262285,1000.1026312154759,110.04038567183355,1,2,2,1,2,2,291,81,30,3,0,0
Wed Feb 18 16:49:14 2026,7.46046875,167500,49.02286994127379,1000.107793196445,109.99695184939524,1,2,2,1,2,2,291,81,30,3,0,0
Wed Feb 18 16:49:15 2026,7.4032421875,167500,49.145331951797125,1000.1133420213837,109.95026325569137,1,2,2,1,2,2,291,81,30,3,0,0
Wed Feb 18 16:49:16 2026,7.349140625,167500,49.237510096480165,1000.1159637075529,109.92820409237606,1,2,2,1,2,2,237,66,25,2,0,0
Wed Feb 18 16:49:17 2026,7.299140625,167668,49.37320611833233,1000.1307525714371,109.80376979954788,1,2,2,1,2,2,237,66,25,2,0,0
Wed Feb 18 16:49:18 2026,7.24953125,168511,49.50289055150295,1000.1294784381384,109.81449036671968,1,2,2,1,2,2,237,66,25,2,0,0
Wed Feb 18 16:49:19 2026,7.203242187500001,168681,49.614572438867924,1000.1272986639484,109.83283102880817,1,2,2,1,2,2,237,66,17,2,0,0
Wed Feb 18 16:49:20 2026,7.1610546875,167500,49.74525347015265,1000.1188877005143,109.90360134082235,1,2,2,1,2,2,237,66,17,2,0,0
Wed Feb 18 16:49:21 2026,7.121210937500001,167166,49.87628777472845,1000.1212537827655,109.88369294504861,1,2,2,1,2,2,237,66,17,2,0,0
Wed Feb 18 16:49:22 2026,7.079804687499999,170224,50.0010681300921,1000.122557067531,109.8727270243291,0,1,1,0,1,1,213,60,16,1,0,0
Wed Feb 18 16:49:23 2026,7.036250000000001,169706,50.10100411614094,1000.1301368366865,109.8089505950009,0,1,1,0,1,1,213,60,16,1,0,0
Wed Feb 18 16:49:24 2026,6.9950390625,169878,50.2012559313029,1000.131765139708,109.79525005038265,0,1,1,0,1,1,213,60,16,1,0,0
Wed Feb 18 16:49:25 2026,6.962421875,170051,50.333419054012786,1000.1266520739669,109.83827145561659,0,1,1,0,1,1,207,58,16,1,0,0
Wed Feb 18 16:49:26 2026,6.935273437499999,170051,50.43538739492869,1000.12272362548,109.87132559600704,0,1,1,0,1,1,207,58,16,1,0,0
Wed Feb 18 16:49:27 2026,6.908320312500001,170224,50.53743247444112,1000.1241502484045,109.8593219150792,0,1,1,0,1,1,207,58,16,1,0,0
Wed Feb 18 16:49:28 2026,6.8758984375,170224,50.62653396320205,1000.1227114684219,109.87142788620103,0,0,0,0,0,0,171,46,9,1,0,0
Wed Feb 18 16:49:29 2026,6.8446484375,171268,50.740573113206416,1000.1216428404076,109.88041938814666,0,0,0,0,0,0,171,46,9,1,0,0
Wed Feb 18 16:49:30 2026,6.814375,171619,50.84859654877796,1000.1222756932222,109.87509452464072,0,0,0,0,0,0,171,46,9,1,0,0
Wed Feb 18 16:49:31 2026,6.7895703125,171093,50.93871082737471,1000.1174085430649,109.91604710332203,0,1,1,0,1,1,195,52,9,1,0,0
Wed Feb 18 16:49:32 2026,6.7727734375,171795,51.02358238703593,1000.1231819031221,109.86746962211957,0,1,1,0,1,1,195,52,9,1,0,0
Wed Feb 18 16:49:33 2026,6.753046875000001,172148,51.12056467068825,1000.1305240627843,109.80569247226066,0,1,1,0,1,1,195,52,9,1,0,0
Wed Feb 18 16:49:34 2026,6.737031249999999,172148,51.21181498791002,1000.1326431956018,109.78786209397538,0,1,1,0,1,1,207,50,8,1,0,0
Wed Feb 18 16:49:35 2026,6.722773437500001,171443,51.30331159014226,1000.1361597332443,109.75827402243593,0,1,1,0,1,1,207,50,8,1,0,0
Wed Feb 18 16:49:36 2026,6.709296875,171619,51.376303409839934,1000.1410398837492,109.71721268138597,0,1,1,0,1,1,207,50,8,1,0,0
Wed Feb 18 16:49:37 2026,6.6971875,171619,51.47434396588383,1000.1416203076448,109.71232903469888,0,0,0,0,0,0,201,48,5,1,0,0
Wed Feb 18 16:49:38 2026,6.6821484375,171971,51.54722266265526,1000.1387541945269,109.73644433541823,0,0,0,0,0,0,201,48,5,1,0,0
Wed Feb 18 16:49:39 2026,6.668671874999999,172680,51.63275224771638,1000.1453032534896,109.68134103545366,0,0,0,0,0,0,201,48,5,1,0,0
Wed Feb 18 16:49:40 2026,6.6548046875,171795,51.712051506929356,1000.1444824062856,109.6882475673813,0,0,0,0,0,0,162,37,2,0,0,0
Wed Feb 18 16:49:41 2026,6.646210937499999,171971,51.79199329341662,1000.1478580046553,109.65984562644434,0,0,0,0,0,0,162,37,2,0,0,0
Wed Feb 18 16:49:42 2026,6.6391796875,171971,51.88461053749751,1000.1472763969152,109.66473920921018,0,0,0,0,0,0,162,37,2,0,0,0
Wed Feb 18 16:49:43 2026,6.6321484375,173216,51.96480832820503,1000.1483661458999,109.65557018447919,0,0,0,0,0,0,180,44,3,0,0,0
Wed Feb 18 16:49:44 2026,6.6239453125,172503,52.044905400560964,1000.1440654270402,109.69175599368072,0,0,0,0,0,0,180,44,3,0,0,0
Wed Feb 18 16:49:45 2026,6.62140625,173575,52.11945595200391,1000.1446445358562,109.68688342391341,0,0,0,0,0,0,180,44,3,0,0,0
Wed Feb 18 16:49:46 2026,6.618671875,174298,52.17529272726794,1000.1465539421584,109.67081786630074,0,0,0,0,0,0,180,45,3,0,0,0
Wed Feb 18 16:49:47 2026,6.617109375,173395,52.25625368634648,1000.1521819909375,109.62346415958211,0,0,0,0,0,0,180,45,3,0,0,0
Wed Feb 18 16:49:48 2026,6.613398437500001,174116,52.324509690107085,1000.1657573972502,109.50924325685986,0,0,0,0,0,0,180,45,3,0,0,0
Wed Feb 18 16:49:49 2026,6.612421875000001,173755,52.38061438588727,1000.1657228986124,109.50953352028618,0,0,0,0,0,0,117,29,2,0,0,0
Wed Feb 18 16:49:50 2026,6.6102734375,174298,52.44284955569364,1000.1602981799045,109.55517592881218,0,0,0,0,0,0,117,29,2,0,0,0
Wed Feb 18 16:49:51 2026,6.612031249999999,174116,52.51181372260465,1000.1650404951823,109.51527510395785,0,0,0,0,0,0,117,29,2,0,0,0
Wed Feb 18 16:49:52 2026,6.61359375,174298,52.57452757248542,1000.1627555764401,109.53449990165852,0,0,0,0,0,0,111,29,3,0,0,0
Wed Feb 18 16:49:53 2026,6.6176953125,174298,52.66884547498908,1000.1598916646985,109.5585962678035,0,0,0,0,0,0,111,29,3,0,0,0
Wed Feb 18 16:49:54 2026,6.622773437499999,173575,52.73828634746616,1000.1620766940569,109.54021187377167,0,0,0,0,0,0,111,29,3,0,0,0
Wed Feb 18 16:49:55 2026,6.626679687499999,175945,52.80135519216852,1000.1622144684306,109.53905266921696,0,0,0,0,0,0,102,26,3,0,0,0
Wed Feb 18 16:49:56 2026,6.6313671875,174479,52.86453834688976,1000.1637169585373,109.52641104235352,0,0,0,0,0,0,102,26,3,0,0,0
Wed Feb 18 16:49:57 2026,6.632929687500001,175026,52.9336443419378,1000.1664465215946,109.50344512836188,0,0,0,0,0,0,102,26,3,0,0,0
Wed Feb 18 16:49:58 2026,6.634492187499999,175577,52.99650792249504,1000.1708476541144,109.46641512134676,0,0,0,0,0,0,96,24,3,0,0,0
Wed Feb 18 16:49:59 2026,6.6376171875,175026,53.05330622592453,1000.1763068041541,109.42048340796826,0,0,0,0,0,0,96,24,3,0,0,0
Wed Feb 18 16:50:00 2026,6.6399609375,175026,53.09748512239431,1000.1670285268476,109.49854827696696,0,0,0,0,0,0,96,24,3,0,0,0
Wed Feb 18 16:50:01 2026,6.638398437499999,175945,53.14748941469875,1000.1676421326841,109.49338554840695,0,0,0,0,0,0,84,18,3,1,0,0
Wed Feb 18 16:50:02 2026,6.636445312499999,175945,53.1786340268325,1000.1709164780814,109.46583605508289,0,0,0,0,0,0,84,18,3,1,0,0
Wed Feb 18 16:50:03 2026,6.636445312499999,177813,53.23512206705941,1000.1759311932936,109.42364368288071,0,0,0,0,0,0,84,18,3,1,0,0
Wed Feb 18 16:50:04 2026,6.635859375000001,176130,53.279000324355934,1000.1715644606111,109.46038410671595,0,0,0,0,0,0,66,17,3,1,0,0
Wed Feb 18 16:50:05 2026,6.636445312499999,176316,53.329308134251065,1000.1692449065594,109.47990021540456,0,0,0,0,0,0,66,17,3,1,0,0
Wed Feb 18 16:50:06 2026,6.640546875,176874,53.38004536086126,1000.1697236899563,109.47587185668999,0,0,0,0,0,0,66,17,3,1,0,0
Wed Feb 18 16:50:07 2026,6.646210937499999,176688,53.424697823168046,1000.1729319527866,109.4488784097182,0,0,0,0,0,0,63,16,3,1,0,0
Wed Feb 18 16:50:08 2026,6.6536328125,177061,53.47585563716646,1000.1858973401088,109.33979189703807,0,0,0,0,0,0,63,16,3,1,0,0
Wed Feb 18 16:50:09 2026,6.657929687499999,176874,53.526658723316096,1000.1766873596338,109.41728153152863,0,0,0,0,0,0,63,16,3,1,0,0
Wed Feb 18 16:50:10 2026,6.66046875,177625,53.57726824206581,1000.1761079415191,109.42215657724417,0,0,0,0,0,0,66,17,3,1,0,0
Wed Feb 18 16:50:11 2026,6.657929687499999,178002,53.614708044691774,1000.1733441031195,109.44541069449717,0,0,0,0,0,0,66,17,3,1,0,0
Wed Feb 18 16:50:12 2026,6.6555859375,178002,53.63959490391163,1000.1709214489223,109.4657942317728,0,0,0,0,0,0,66,17,3,1,0,0
Wed Feb 18 16:50:13 2026,6.650507812500001,178191,53.66416069863933,1000.1704085684447,109.47010947031069,0,0,0,0,0,0,45,10,2,1,0,0
Wed Feb 18 16:50:14 2026,6.6391796875,178191,53.70686858312321,1000.1639921746315,109.52409543531353,0,0,0,0,0,0,45,10,2,1,0,0
Wed Feb 18 16:50:15 2026,6.633906250000001,179336,53.725125117874,1000.1597946777604,109.55941229698855,0,0,0,0,0,0,45,10,2,1,0,0
Wed Feb 18 16:50:16 2026,6.628632812499999,179914,53.76856528792046,1000.1572686803473,109.58066556929889,0,0,0,0,0,0,63,14,2,1,0,0
Wed Feb 18 16:50:17 2026,6.6204296875,180690,53.78647957954633,1000.1629969157907,109.5324693244005,0,0,0,0,0,0,63,14,2,1,0,0
Wed Feb 18 16:50:18 2026,6.612031249999999,179528,53.81696679611481,1000.1633689881485,109.52933878859031,0,0,0,0,0,0,63,14,2,1,0,0
Wed Feb 18 16:50:19 2026,6.601679687500001,180108,53.82833209284702,1000.1620001873301,109.54085558530973,0,0,0,0,0,0,63,14,3,1,0,0
Wed Feb 18 16:50:20 2026,6.587031250000001,180496,53.84548564001222,1000.1631530746972,109.53115543724434,0,0,0,0,0,0,63,14,3,1,0,0
Wed Feb 18 16:50:21 2026,6.5766796875,180496,53.850553929551864,1000.1684688632721,109.48642964467105,0,0,0,0,0,0,63,14,3,1,0,0
Wed Feb 18 16:50:22 2026,6.571406250000001,180108,53.86252453163392,1000.1659417084214,109.50769250614016,0,0,0,0,0,0,48,9,2,1,0,0
Wed Feb 18 16:50:23 2026,6.56828125,180690,53.87475118707566,1000.1688392407477,109.4833133830315,0,0,0,0,0,0,48,9,2,1,0,0
Wed Feb 18 16:50:24 2026,6.560078125,181473,53.898974577678885,1000.1728932633284,109.44920393183229,0,0,0,0,0,0,48,9,2,1,0,0
Wed Feb 18 16:50:25 2026,6.554609375,181081,53.92982700048759,1000.171695892173,109.45927827773089,0,0,0,0,0,0,51,10,3,1,0,0
Wed Feb 18 16:50:26 2026,6.547578124999999,181473,53.92899082595316,1000.1727826429556,109.45013466029029,0,0,0,0,0,0,51,10,3,1,0,0
Wed Feb 18 16:50:27 2026,6.535859374999999,181473,53.940199541444116,1000.1740362609046,109.43958707912623,0,0,0,0,0,0,51,10,3,1,0,0
Wed Feb 18 16:50:28 2026,6.525117187499999,182462,53.957826735809405,1000.171981560267,109.4568747454271,0,0,0,0,0,0,48,9,3,1,0,0
Wed Feb 18 16:50:30 2026,6.51515625,182462,53.97554834288678,1000.1763051229433,109.42049755316295,0,0,0,0,0,0,48,9,3,1,0,0
Wed Feb 18 16:50:31 2026,6.507929687500001,183060,53.99989983760183,1000.1703643746089,109.47048130545197,0,0,0,0,0,0,48,9,3,1,0,0
Wed Feb 18 16:50:32 2026,6.503632812499999,182860,54.01829905857438,1000.1712133083398,109.46333860584814,0,0,0,0,0,0,36,9,2,0,0,0
Wed Feb 18 16:50:33 2026,6.499921875,183060,54.03046543665523,1000.1697434418975,109.47570566903717,0,0,0,0,0,0,36,9,2,0,0,0
Wed Feb 18 16:50:34 2026,6.4973828125,183461,54.04277204752175,1000.1686497610162,109.48490761705928,0,0,0,0,0,0,36,9,2,0,0,0
Wed Feb 18 16:50:35 2026,6.496015625,182860,54.08044085256823,1000.1746171053186,109.43470002477434,0,0,0,0,0,0,36,10,3,0,0,0
Wed Feb 18 16:50:36 2026,6.4954296875,184066,54.0929833227726,1000.1702509797204,109.4714353798542,0,0,0,0,0,0,36,10,3,0,0,0
Wed Feb 18 16:50:37 2026,6.494843749999999,183662,54.10552664343846,1000.1725696599823,109.4519266388878,0,0,0,0,0,0,36,10,3,0,0,0
Wed Feb 18 16:50:38 2026,6.494257812500001,184675,54.13699341576738,1000.1665323436814,109.50272304194135,0,0,0,0,0,0,51,15,3,0,0,0
Wed Feb 18 16:50:39 2026,6.491328125000001,184268,54.14295219485211,1000.1680985246531,109.48954558031734,0,0,0,0,0,0,51,15,3,0,0,0
Wed Feb 18 16:50:40 2026,6.481953125,185288,54.14814293703108,1000.1684306923069,109.48675080549276,0,0,0,0,0,0,51,15,3,0,0,0
Wed Feb 18 16:50:41 2026,6.470820312500001,186111,54.146816190251585,1000.1640201154369,109.52386034761764,0,0,0,0,0,0,48,14,3,0,0,0
Wed Feb 18 16:50:42 2026,6.4563671875,185083,54.14509404792244,1000.1638345405289,109.52542173354679,0,0,0,0,0,0,48,14,3,0,0,0
Wed Feb 18 16:50:43 2026,6.441328125,186111,54.149610309795094,1000.1676374796829,109.49342469760475,0,0,0,0,0,0,48,14,3,0,0,0
Wed Feb 18 16:50:44 2026,6.433515625,186734,54.154987671550764,1000.1706976638872,109.4676770987094,0,0,0,0,0,0,48,14,3,0,0,0
Wed Feb 18 16:50:45 2026,6.4309765625,185905,54.16730180833535,1000.1712743925174,109.46282466023267,0,0,0,0,0,0,48,14,3,0,0,0
Wed Feb 18 16:50:46 2026,6.429414062499999,185905,54.20497059439442,1000.1702153395042,109.47173524715986,0,0,0,0,0,0,48,14,3,0,0,0
Wed Feb 18 16:50:47 2026,6.4282421875,185905,54.23007185787273,1000.1681677776655,109.48896290287976,0,0,0,0,0,0,66,22,3,0,0,0
Wed Feb 18 16:50:48 2026,6.4282421875,185698,54.2679398420274,1000.1648257284759,109.51708210170648,0,0,0,0,0,0,66,22,3,0,0,0
Wed Feb 18 16:50:49 2026,6.4301953125,186526,54.287109862066316,1000.1682383218081,109.48836936223874,0,0,0,0,0,0,66,22,3,0,0,0
Wed Feb 18 16:50:50 2026,6.430390624999999,185698,54.33132717473072,1000.1618954607876,109.54173673251998,0,0,0,0,0,0,84,28,5,0,0,0
Wed Feb 18 16:50:51 2026,6.42921875,185484,54.35644571903981,1000.1665320245401,109.50272572712235,0,0,0,0,0,0,84,28,5,0,0,0
Wed Feb 18 16:50:52 2026,6.429414062499999,186318,54.388047072609076,1000.1618602012937,109.54203339853908,0,0,0,0,0,0,84,28,5,0,0,0
Wed Feb 18 16:50:53 2026,6.429804687500001,186734,54.41967726072474,1000.1642137454407,109.52223118815473,0,0,0,0,0,0,105,29,5,0,0,0
Wed Feb 18 16:50:54 2026,6.428828125000001,185379,54.457467870945464,1000.1675205321152,109.49440866547582,0,0,0,0,0,0,105,29,5,0,0,0
Wed Feb 18 16:50:55 2026,6.428828125000001,185379,54.49538310023559,1000.1708625847288,109.46628949919084,0,0,0,0,0,0,105,29,5,0,0,0
Wed Feb 18 16:50:56 2026,6.4286328125,184963,54.507999880202846,1000.1688502980858,109.48322034942281,0,0,0,0,0,0,105,28,4,0,0,0
Wed Feb 18 16:50:57 2026,6.429804687500001,186323,54.53342313031208,1000.1642137454407,109.52223118815473,0,0,0,0,0,0,105,28,4,0,0,0
Wed Feb 18 16:50:58 2026,6.433320312499999,186942,54.55913072266483,1000.1603301774655,109.55490670767787,0,0,0,0,0,0,105,28,4,0,0,0
Wed Feb 18 16:50:59 2026,6.437421875,186007,54.57858943851481,1000.1624834196726,109.53678977049324,0,0,0,0,0,0,108,29,5,0,0,0
Wed Feb 18 16:51:00 2026,6.441132812499999,186218,54.629623737511345,1000.1656251653671,109.51035582487464,0,0,0,0,0,0,108,29,5,0,0,0
Wed Feb 18 16:51:01 2026,6.4426953125,186746,54.62981110426456,1000.1750394609677,109.43114644979936,0,0,0,0,0,0,108,29,5,0,0,0
Wed Feb 18 16:51:02 2026,6.441328125,186640,54.64229675420091,1000.1793348955093,109.39500600849212,0,0,0,0,0,0,108,29,5,0,0,0
Wed Feb 18 16:51:03 2026,6.44328125,187811,54.65518151492557,1000.1894317557407,109.31005468278929,0,0,0,0,0,0,108,29,5,0,0,0
Wed Feb 18 16:51:04 2026,6.446992187499999,187597,54.636651130775746,1000.1909025208016,109.29768025610079,0,0,0,0,0,0,108,29,5,0,0,0
Wed Feb 18 16:51:05 2026,6.45109375,187918,54.64346806709436,1000.1847003349332,109.34986305766014,0,0,0,0,0,0,105,28,4,0,0,0
Wed Feb 18 16:51:06 2026,6.456757812499999,187170,54.63782243345667,1000.1812280393625,109.37907772876703,0,0,0,0,0,0,105,28,4,0,0,0
Wed Feb 18 16:51:07 2026,6.4614453125,187597,54.63838471429872,1000.1810626185527,109.38046952320266,0,0,0,0,0,0,105,28,4,0,0,0
Wed Feb 18 16:51:08 2026,6.4657421875,187597,54.62625050637111,1000.1802145951261,109.38760450686009,0,0,0,0,0,0,99,26,4,0,0,0
Wed Feb 18 16:51:09 2026,6.46828125,188888,54.63287980441315,1000.1813086174292,109.3783997723799,0,0,0,0,0,0,99,26,4,0,0,0
Wed Feb 18 16:51:10 2026,6.471796875000001,187704,54.652277208568535,1000.1774243186196,109.41108098871109,0,0,0,0,0,0,99,26,4,0,0,0
Wed Feb 18 16:51:11 2026,6.473359374999999,188671,54.62083960296989,1000.1818254602017,109.37405123453921,0,0,0,0,0,0,99,26,4,0,0,0
Wed Feb 18 16:51:12 2026,6.478242187499999,187918,54.62774992768525,1000.1803297933486,109.38663526750378,0,0,0,0,0,0,99,26,4,0,0,0
Wed Feb 18 16:51:13 2026,6.4848828125,188779,54.63487151993921,1000.1802340454369,109.38744085843766,0,0,0,0,0,0,99,26,4,0,0,0
Wed Feb 18 16:51:14 2026,6.491328125000001,189868,54.641970101671134,1000.1781256686361,109.4051800520778,0,0,0,0,0,0,102,27,4,0,0,0
Wed Feb 18 16:51:15 2026,6.499140625000001,188888,54.65555892793326,1000.1817481796969,109.37470144608858,0,0,0,0,0,0,102,27,4,0,0,0
Wed Feb 18 16:51:16 2026,6.505390625,190087,54.66896143950809,1000.1826405880098,109.36719303239997,0,0,0,0,0,0,102,27,4,0,0,0
Wed Feb 18 16:51:17 2026,6.511445312499999,189322,54.694995796411305,1000.1865340936016,109.33443449168121,0,0,0,0,0,0,78,17,5,0,0,0
Wed Feb 18 16:51:18 2026,6.515546875,190087,54.72712779847142,1000.1870151231844,109.33038729079566,0,0,0,0,0,0,78,17,5,0,0,0
Wed Feb 18 16:51:19 2026,6.5204296875,189649,54.74670099050421,1000.1838472334983,109.35704074484438,0,0,0,0,0,0,78,17,5,0,0,0
Wed Feb 18 16:51:20 2026,6.525507812500001,189322,54.766299979610665,1000.1793491449274,109.39488611856024,0,0,0,0,0,0,72,11,2,0,0,0
Wed Feb 18 16:51:21 2026,6.5344921875,190307,54.79270189870821,1000.178332879887,109.40343664296135,0,0,0,0,0,0,72,11,2,0,0,0
Wed Feb 18 16:51:22 2026,6.5438671875,190417,54.81282356079391,1000.1813413476063,109.37812439183983,0,0,0,0,0,0,72,11,2,0,0,0
Wed Feb 18 16:51:23 2026,6.552265625,190747,54.83916272355947,1000.1776293382516,109.40935601819291,0,0,0,0,0,0,60,11,2,0,0,0
Wed Feb 18 16:51:24 2026,6.56046875,190637,54.84648326591287,1000.1769184490031,109.41533721732661,0,0,0,0,0,0,60,11,2,0,0,0
Wed Feb 18 16:51:25 2026,6.566523437500001,190527,54.872545743383945,1000.1741252330415,109.43883849353945,0,0,0,0,0,0,60,11,2,0,0,0
Wed Feb 18 16:51:26 2026,6.574921874999999,190197,54.854557240019886,1000.1704121702394,109.47007916576857,0,0,0,0,0,0,84,18,3,0,0,0
Wed Feb 18 16:51:27 2026,6.580781249999999,191079,54.86793007752016,1000.1756343642816,109.42614111208448,0,0,0,0,0,0,84,18,3,0,0,0
Wed Feb 18 16:51:28 2026,6.5829296875,191301,54.86818897818058,1000.1710305737838,109.46487608473899,0,0,0,0,0,0,84,18,3,0,0,0
