time,temp,gas,humidity,pressure,alt,stndr10,stndr25,stndr100,enviro10,enviro25,enviro100,p03um,p05um,p10um,p25um,p50um,p100um
Wed Feb 25 14:38:38 2026,18.31671875,174843,60.54647182703216,1008.5519663496526,39.187970760836436,0,0,0,0,0,0,105,29,3,0,0,0
Wed Feb 25 14:38:39 2026,18.316328125,175577,60.54641468225874,1008.5530369880969,39.179023361978324,0,0,0,0,0,0,105,29,3,0,0,0
Wed Feb 25 14:38:40 2026,18.316328125,175577,60.54641468225874,1008.5530369880969,39.179023361978324,0,0,0,0,0,0,105,29,3,0,0,0
Wed Feb 25 14:38:41 2026,18.316328125,175577,60.566205278240616,1008.5547583735606,39.16463764179994,0,0,0,0,0,0,84,24,3,0,0,0
Wed Feb 25 14:38:42 2026,18.31671875,176130,60.57285973867924,1008.5536877360829,39.17358502021365,0,0,0,0,0,0,84,24,3,0,0,0
Wed Feb 25 14:38:43 2026,18.317109375,175393,60.559722505422286,1008.552617096678,39.18253242242832,0,0,0,0,0,0,84,24,3,0,0,0
Wed Feb 25 14:38:44 2026,18.3173046875,175209,60.566348175483746,1008.5546638582838,39.16542751104624,0,0,0,0,0,0,93,27,3,0,0,0
Wed Feb 25 14:38:45 2026,18.3180859375,175026,60.57305981231764,1008.554243964759,39.16893658450899,0,0,0,0,0,0,93,27,3,0,0,0
Wed Feb 25 14:38:46 2026,18.318671875,174843,60.57314555903745,1008.5500559111615,39.20393644534572,0,0,0,0,0,0,93,27,3,0,0,0
Wed Feb 25 14:38:47 2026,18.31984375,176316,60.560122592095155,1008.5588937242303,39.130078352803935,0,0,0,0,0,0,84,23,3,0,0,0
Wed Feb 25 14:38:48 2026,18.3208203125,176502,60.57345996816744,1008.5605205970788,39.11648254355796,0,0,0,0,0,0,84,23,3,0,0,0
Wed Feb 25 14:38:49 2026,18.32296875,175209,60.56057984800122,1008.5589355092052,39.12972915470679,0,0,0,0,0,0,84,23,3,0,0,0
Wed Feb 25 14:38:50 2026,18.3239453125,176502,60.56072274353302,1008.5605623763274,39.116133393766496,0,0,0,0,0,0,87,23,3,1,0,0
Wed Feb 25 14:38:51 2026,18.32453125,177625,60.56080848155178,1008.5667027206473,39.06481857399887,0,0,0,0,0,0,87,23,3,1,0,0
Wed Feb 25 14:38:52 2026,18.324921875,176874,60.54767192114338,1008.5656320620292,39.073766043285346,0,0,0,0,0,0,87,23,3,1,0,0
Wed Feb 25 14:38:53 2026,18.3255078125,177249,60.560951379415826,1008.5683295970448,39.05122282032781,0,0,0,0,0,0,102,24,3,1,0,0
Wed Feb 25 14:38:54 2026,18.3255078125,177061,60.560951379415826,1008.5648867757435,39.079994388065906,0,0,0,0,0,0,102,24,3,1,0,0
Wed Feb 25 14:38:55 2026,18.32609375,178381,60.547843371554194,1008.5658628986998,39.07183694592601,0,0,0,0,0,0,102,24,3,1,0,0
Wed Feb 25 14:38:56 2026,18.3270703125,177061,60.54138968703586,1008.5657683560877,39.0726270365664,0,0,0,0,0,0,108,26,2,1,0,0
Wed Feb 25 14:38:57 2026,18.328046875,177436,60.55472591585951,1008.5656738089322,39.07341716524106,0,0,0,0,0,0,108,26,2,1,0,0
Wed Feb 25 14:38:58 2026,18.3290234375,178381,60.554868807345414,1008.5638578373773,39.08859321456639,0,0,0,0,0,0,108,26,2,1,0,0
Wed Feb 25 14:38:59 2026,18.33,177436,60.55501170028875,1008.5620418562215,39.103769366246624,0,0,0,0,0,0,123,31,2,1,0,0
Wed Feb 25 14:39:00 2026,18.3286328125,177813,60.54161827457858,1008.5614856734741,39.10841738902256,0,0,0,0,0,0,123,31,2,1,0,0
Wed Feb 25 14:39:01 2026,18.328046875,178381,60.56132292068403,1008.5605095574567,39.11657480184437,0,0,0,0,0,0,123,31,2,1,0,0
Wed Feb 25 14:39:02 2026,18.3290234375,179721,60.554868807345414,1008.5655792572331,39.07420733194506,0,0,0,0,0,0,114,28,1,1,0,0
Wed Feb 25 14:39:03 2026,18.33,178191,60.54181829173862,1008.56376327855,39.0893834419884,0,0,0,0,0,0,114,28,1,1,0,0
Wed Feb 25 14:39:04 2026,18.3301953125,178002,60.541846865851774,1008.5554815376045,39.158594123024216,0,0,0,0,0,0,114,28,1,1,0,0
Wed Feb 25 14:39:05 2026,18.331171875,178191,60.541989737291864,1008.5553869609172,39.15938450501951,0,0,0,0,0,0,120,29,1,1,0,0
Wed Feb 25 14:39:06 2026,18.331171875,179528,60.548586347584774,1008.5536655360255,39.17377054744087,0,0,0,0,0,0,120,29,1,1,0,0
Wed Feb 25 14:39:07 2026,18.332734375,177813,60.53562192159844,1008.5614327741968,39.108859468734046,0,0,0,0,0,0,120,29,1,1,0,0
Wed Feb 25 14:39:08 2026,18.3333203125,179144,60.5357076395848,1008.5692946111951,39.043158236537764,0,0,0,0,0,0,141,36,2,1,0,0
Wed Feb 25 14:39:09 2026,18.334296875,177625,60.542446935692254,1008.5726429096733,39.015176691521724,0,0,0,0,0,0,141,36,2,1,0,0
Wed Feb 25 14:39:10 2026,18.335078125,178571,60.54256123762376,1008.572222967231,39.01868612314051,0,0,0,0,0,0,141,36,2,1,0,0
Wed Feb 25 14:39:11 2026,18.335078125,180108,60.54915789442257,1008.5756658402782,38.98991429242064,0,0,0,0,0,0,150,39,3,1,0,0
Wed Feb 25 14:39:12 2026,18.335859375,178762,60.54927220658802,1008.5752458981966,38.993423712508076,0,0,0,0,0,0,150,39,3,1,0,0
Wed Feb 25 14:39:13 2026,18.3352734375,179336,60.55578334736671,1008.5742697772787,39.001581076162914,0,0,0,0,0,0,150,39,3,1,0,0
Wed Feb 25 14:39:15 2026,18.3337109375,178953,60.54895785037714,1008.5682239241951,39.05210592439333,0,0,0,0,0,0,141,36,3,1,0,0
Wed Feb 25 14:39:16 2026,18.333125,178953,60.555468967501284,1008.5724121007075,39.01710554686046,0,0,0,0,0,0,141,36,3,1,0,0
Wed Feb 25 14:39:17 2026,18.3315625,180496,60.55524033202954,1008.5853019580562,38.90938640477325,0,0,0,0,0,0,141,36,3,1,0,0
Wed Feb 25 14:39:18 2026,18.3301953125,179721,60.561637309453175,1008.5830243097847,38.928420383660125,0,0,0,0,0,0,141,37,3,1,0,0
Wed Feb 25 14:39:19 2026,18.3301953125,179336,60.561637309453175,1008.5813028856809,38.94280610030478,0,0,0,0,0,0,141,37,3,1,0,0
Wed Feb 25 14:39:20 2026,18.3290234375,180301,60.554868807345414,1008.5845148830609,38.91596387332467,0,0,0,0,0,0,141,37,3,1,0,0
Wed Feb 25 14:39:21 2026,18.3274609375,180886,60.57443182281813,1008.5801904342509,38.95210272234061,0,0,0,0,0,0,147,38,2,0,0,0
Wed Feb 25 14:39:22 2026,18.32765625,180108,60.56786297588948,1008.5891229003104,38.87745541829241,0,0,0,0,0,0,147,38,2,0,0,0
Wed Feb 25 14:39:23 2026,18.32765625,180301,60.54807197536645,1008.5908443181869,38.863069844000655,0,0,0,0,0,0,147,38,2,0,0,0
Wed Feb 25 14:39:24 2026,18.326875,179336,60.54136111385533,1008.5860999606463,38.90271762017931,0,0,0,0,0,0,153,43,3,0,0,0
Wed Feb 25 14:39:25 2026,18.326484375,179914,60.541303967669144,1008.590613443793,38.864999217920506,0,0,0,0,0,0,153,43,3,0,0,0
Wed Feb 25 14:39:26 2026,18.3258984375,180886,60.54781479633998,1008.5930801246051,38.84438564844553,0,0,0,0,0,0,153,43,3,0,0,0
Wed Feb 25 14:39:27 2026,18.3258984375,179721,60.534621917181966,1008.5930801246051,38.84438564844553,0,0,0,0,0,0,144,40,3,0,0,0
Wed Feb 25 14:39:28 2026,18.3253125,180886,60.53453620583992,1008.5783326850687,38.96762772604453,0,0,0,0,0,0,144,40,3,0,0,0
Wed Feb 25 14:39:29 2026,18.32453125,179914,60.52782582536564,1008.5804739887659,38.94973309077125,0,0,0,0,0,0,144,40,3,0,0,0
Wed Feb 25 14:39:30 2026,18.3243359375,180886,60.54098966781283,1008.5818700177401,38.93806664948013,0,0,0,0,0,0,135,37,3,0,0,0
Wed Feb 25 14:39:31 2026,18.32375,180886,60.52771155462546,1008.5740082510035,39.00376663120138,0,0,0,0,0,0,135,37,3,0,0,0
Wed Feb 25 14:39:32 2026,18.3239453125,181081,60.52774012222308,1008.5794978503346,38.95789056654549,0,0,0,0,0,0,135,37,3,0,0,0
Wed Feb 25 14:39:33 2026,18.32296875,180886,60.540789662485736,1008.5761495489487,38.98587198186703,0,0,0,0,0,0,144,40,4,0,0,0
Wed Feb 25 14:39:34 2026,18.3223828125,180886,60.55389717398309,1008.5751734128456,38.99402946651002,0,0,0,0,0,0,144,40,4,0,0,0
Wed Feb 25 14:39:35 2026,18.3227734375,181473,60.553954327021124,1008.5758241702181,38.98859114295042,0,0,0,0,0,0,144,40,4,0,0,0
Wed Feb 25 14:39:36 2026,18.323359375,181868,60.567234170931016,1008.585407335977,38.90850577749264,0,0,0,0,0,0,135,39,4,0,0,0
Wed Feb 25 14:39:37 2026,18.32453125,180690,60.57400305510343,1008.5821953977862,38.93534749060162,0,0,0,0,0,0,135,39,4,0,0,0
Wed Feb 25 14:39:38 2026,18.3258984375,180886,60.587398614643654,1008.5741445838421,39.002627308061726,0,0,0,0,0,0,135,39,4,0,0,0
Wed Feb 25 14:39:39 2026,18.32609375,181081,60.607222034150794,1008.5727485482256,39.014293877211585,0,0,0,0,0,0,120,32,3,0,0,0
Wed Feb 25 14:39:40 2026,18.32765625,180690,60.62064847545681,1008.5736301444751,39.0069264392983,0,0,0,0,0,0,120,32,3,0,0,0
Wed Feb 25 14:39:41 2026,18.33,181081,60.63419028442592,1008.5775346612228,38.974296729857215,0,0,0,0,0,0,120,32,3,0,0,0
Wed Feb 25 14:39:42 2026,18.3317578125,181277,60.64764724116489,1008.5718559122881,39.02175357833782,0,0,0,0,0,0,120,31,2,0,0,0
Wed Feb 25 14:39:43 2026,18.333125,180886,60.667648435079855,1008.5724121007075,39.01710554686046,0,0,0,0,0,0,120,31,2,0,0,0
Wed Feb 25 14:39:44 2026,18.3333203125,181277,60.687479913899416,1008.5727374745316,39.014386419332666,0,0,0,0,0,0,120,31,2,0,0,0
Wed Feb 25 14:39:45 2026,18.3341015625,181277,60.70079742358472,1008.5757604041182,38.989124030655574,0,0,0,0,0,0,123,31,2,0,0,0
Wed Feb 25 14:39:46 2026,18.3346875,180886,60.67447814407866,1008.5767365277408,38.980966654160234,0,0,0,0,0,0,123,31,2,0,0,0
Wed Feb 25 14:39:47 2026,18.33625,181868,60.674707121804815,1008.5741752059188,39.002371401717085,0,0,0,0,0,0,123,31,2,0,0,0
Wed Feb 25 14:39:48 2026,18.338203125,182462,60.64859146261238,1008.575707494443,38.989566192188974,0,0,0,0,0,0,144,34,2,0,0,0
Wed Feb 25 14:39:49 2026,18.339375,181670,60.63556347005955,1008.5793811809558,38.95886555945611,0,0,0,0,0,0,144,34,2,0,0,0
Wed Feb 25 14:39:50 2026,18.3407421875,181868,60.6093669107973,1008.5799373454144,38.95421775629264,0,0,0,0,0,0,144,34,2,0,0,0
Wed Feb 25 14:39:51 2026,18.3415234375,182860,60.60948131343461,1008.5829602931839,38.928955361685,0,0,0,0,0,0,135,33,2,0,0,0
Wed Feb 25 14:39:52 2026,18.3434765625,181670,60.58997187298509,1008.575885279044,38.98808046187908,0,0,0,0,0,0,135,33,2,0,0,0
Wed Feb 25 14:39:53 2026,18.3446484375,181670,60.576947524336845,1008.5778375059374,38.971765886991925,0,0,0,0,0,0,135,33,2,0,0,0
Wed Feb 25 14:39:54 2026,18.3471875,182065,60.577319200337755,1008.5855102731185,38.90764554750624,0,0,0,0,0,0,120,30,2,1,0,0
Wed Feb 25 14:39:55 2026,18.3497265625,181670,60.577690886191085,1008.5845756919616,38.915455702244394,0,0,0,0,0,0,120,30,2,1,0,0
Wed Feb 25 14:39:56 2026,18.3512890625,181473,60.591115694972984,1008.5854571842934,38.90808920270661,0,0,0,0,0,0,120,30,2,1,0,0
Wed Feb 25 14:39:57 2026,18.3528515625,182661,60.6111402565417,1008.5846171855599,38.915108946338094,0,0,0,0,0,0,120,28,2,1,0,0
Wed Feb 25 14:39:58 2026,18.3544140625,181277,60.604770261885506,1008.5837771719035,38.92212881940815,0,0,0,0,0,0,120,28,2,1,0,0
Wed Feb 25 14:39:59 2026,18.35578125,181277,60.62476766520839,1008.5808902827353,38.94625417224326,0,0,0,0,0,0,120,28,2,1,0,0
Wed Feb 25 14:40:00 2026,18.356953125,181670,60.644738494775,1008.5793995015946,38.9587124559265,0,0,0,0,0,0,123,26,2,1,0,0
Wed Feb 25 14:40:01 2026,18.35890625,181670,60.65822524055123,1008.5826531747231,38.93152190926959,0,0,0,0,0,0,123,26,2,1,0,0
Wed Feb 25 14:40:02 2026,18.360859375,182065,60.67171294861924,1008.5841853451487,38.91871777382569,0,0,0,0,0,0,123,26,2,1,0,0
Wed Feb 25 14:40:03 2026,18.363203125,182462,60.685258884518845,1008.5915327782509,38.857316514753144,0,0,0,0,0,0,108,23,1,1,0,0
Wed Feb 25 14:40:04 2026,18.3645703125,181081,60.692060856799216,1008.598974908261,38.79512425879796,0,0,0,0,0,0,108,23,1,1,0,0
Wed Feb 25 14:40:05 2026,18.3657421875,182860,60.692232671227714,1008.5957625731992,38.82196899611365,0,0,0,0,0,0,108,23,1,1,0,0
Wed Feb 25 14:40:06 2026,18.367109375,182462,60.67923019736021,1008.594597111207,38.831708508151344,0,0,0,0,0,0,123,24,1,1,0,0
Wed Feb 25 14:40:07 2026,18.3676953125,183260,60.66611401543318,1008.5886871187894,38.88109716789486,0,0,0,0,0,0,123,24,1,1,0,0
Wed Feb 25 14:40:08 2026,18.3680859375,182860,60.65297004687448,1008.5893378510341,38.87565911332633,0,0,0,0,0,0,123,24,1,1,0,0
Wed Feb 25 14:40:09 2026,18.3688671875,183461,60.62008521135071,1008.5923608432051,38.85039653831675,0,0,0,0,0,0,126,27,2,1,0,0
Wed Feb 25 14:40:10 2026,18.3696484375,183662,60.626799099792024,1008.595383840277,38.82513398365808,0,0,0,0,0,0,126,27,2,1,0,0
Wed Feb 25 14:40:11 2026,18.36984375,183260,60.607030025514185,1008.6043168601309,38.750482962193175,0,0,0,0,0,0,126,27,2,1,0,0
Wed Feb 25 14:40:12 2026,18.370625,184268,60.60054564664192,1008.5952891456864,38.82592532562985,0,0,0,0,0,0,141,33,5,1,0,0
Wed Feb 25 14:40:13 2026,18.3727734375,184268,60.58766328559542,1008.5988681853019,38.796016116646385,0,0,0,0,0,0,141,33,5,1,0,0
Wed Feb 25 14:40:14 2026,18.374921875,184066,60.574781692690344,1008.602447228492,38.76610696372507,0,0,0,0,0,0,141,33,5,1,0,0
Wed Feb 25 14:40:15 2026,18.3753125,185288,60.57483888638946,1008.6048195092445,38.746282464683226,0,0,0,0,0,0,138,31,6,1,0,0
Wed Feb 25 14:40:16 2026,18.3755078125,184675,60.548477635194835,1008.6034233318003,38.7579499317578,0,0,0,0,0,0,138,31,6,1,0,0
Wed Feb 25 14:40:17 2026,18.3762890625,184879,60.54199505461224,1008.6030032554634,38.761460395572904,0,0,0,0,0,0,138,31,6,1,0,0
Wed Feb 25 14:40:18 2026,18.3778515625,184879,60.522434185251996,1008.6073277476924,38.725321845564984,0,0,0,0,0,0,132,31,7,1,0,0
Wed Feb 25 14:40:19 2026,18.3794140625,184879,60.516066714063335,1008.611652250556,38.6891833321493,0,0,0,0,0,0,132,31,7,1,0,0
Wed Feb 25 14:40:20 2026,18.381171875,185288,60.503132305883085,1008.6128590108202,38.679098837685984,0,0,0,0,0,0,132,31,7,1,0,0
Wed Feb 25 14:40:21 2026,18.3837109375,185083,60.49690825153311,1008.6153672377009,38.658138450508865,0,0,0,0,0,0,135,32,11,1,0,0
Wed Feb 25 14:40:22 2026,18.38625,184268,60.51047098043408,1008.6161538805396,38.651564756243445,0,0,0,0,0,0,135,32,11,1,0,0
Wed Feb 25 14:40:23 2026,18.3887890625,184471,60.497651130053605,1008.6117757557187,38.6881512401003,0,0,0,0,0,0,135,32,11,1,0,0
Wed Feb 25 14:40:24 2026,18.3899609375,184879,60.491227201438306,1008.6051200269384,38.74377112350552,0,0,0,0,0,0,126,29,10,0,0,0
Wed Feb 25 14:40:25 2026,18.3903515625,184675,60.47809424645611,1008.5988844127965,38.79588050740898,0,0,0,0,0,0,126,29,10,0,0,0
Wed Feb 25 14:40:26 2026,18.3907421875,186111,60.45836783877091,1008.6029783066485,38.76166888607866,0,0,0,0,0,0,126,29,10,0,0,0
Wed Feb 25 14:40:27 2026,18.3909375,185698,60.46499069849396,1008.6015820820827,38.773336764177294,0,0,0,0,0,0,141,32,10,0,0,0
Wed Feb 25 14:40:28 2026,18.389765625,185698,60.45163097111568,1008.599629913525,38.78965054058103,0,0,0,0,0,0,141,32,10,0,0,0
Wed Feb 25 14:40:29 2026,18.3903515625,185171,60.438529135508745,1008.6074923382928,38.723946411269,0,0,0,0,0,0,141,32,10,0,0,0
Wed Feb 25 14:40:30 2026,18.3907421875,184879,60.42539958789907,1008.6167509992204,38.64657485069209,1,2,2,1,2,2,246,69,33,0,0,0
Wed Feb 25 14:40:31 2026,18.3903515625,185288,60.42534249203516,1008.6178218525959,38.63762612107258,1,2,2,1,2,2,246,69,33,0,0,0
Wed Feb 25 14:40:32 2026,18.3923046875,185288,60.425627973680704,1008.6245187054079,38.58166314832267,1,2,2,1,2,2,246,69,33,0,0,0
Wed Feb 25 14:40:33 2026,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.989636,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9897742,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9899006,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9900231,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9901435,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9902658,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9903853,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9905064,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9906316,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9907498,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9908676,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9909854,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.991103,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9912212,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9913383,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.991454,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9915702,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9916883,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9918048,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9919224,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9920387,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.992154,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.99227,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9923863,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.992503,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9926195,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.992736,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.994853,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.994997,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.995126,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.995246,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9953675,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9954865,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9956052,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9957228,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9958756,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9959943,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9961104,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9969184,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9970708,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9972038,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9973385,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9975533,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9980397,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9982724,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9984102,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.998541,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9986737,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9988,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9989243,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9990458,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9991703,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9992964,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9994202,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9995432,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9996655,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9997883,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059233.9999473,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.000073,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0001934,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0003328,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.000454,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.000574,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.000694,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0008132,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0009298,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0010507,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0011687,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0012875,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0014734,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0016148,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0017328,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0018535,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0019722,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0020964,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.002215,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0023348,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.002451,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
